DrugBank ID,SMILES,Ro5,bRo5,eRo5
DB11622,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O,True,False,False
DB11629,CS(=O)(=O)C1=C2N(CC3=CC=C(Cl)C=C3)C3=C(CC[C@@H]3CC(O)=O)C2=CC(F)=C1,True,False,False
DB11630,OC1=CC=CC(=C1)C-1=C2\CCC(=N2)\C(=C2/N\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C1N2)C1=CC(O)=CC=C1)C1=CC(O)=CC=C1)\C1=CC(O)=CC=C1,False,True,False
DB11632,CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl,True,False,False
DB11633,C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1,True,False,False
DB11636,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,True,False,False
DB11637,C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O,False,False,True
DB11640,NC1=CC=NC=C1N,True,False,False
DB11641,CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)C1=CC(OC)=C(C=C41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CC3=C1NC1=CC=CC=C31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC,False,True,False
DB11642,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,True,False,False
DB11644,OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1,True,False,False
DB11653,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CN=CN2)NC1=O)C(O)=O,False,True,False
DB11660,O[C@H](CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OCCCCO[N+]([O-])=O)CCC1=CC=CC=C1,False,False,True
DB11672,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,True,False,False
DB11691,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O,False,False,True
DB11699,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C,True,False,False
DB11703,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,True,False,False
DB11705,CN(C(=O)CO)C1=C(I)C(C(O)=NCC(O)CO)=C(I)C(C(O)=NCC(O)CO)=C1I,False,True,False
DB11712,CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO,False,False,True
DB11718,COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C,False,False,True
DB11730,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,True,False,False
DB11732,CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1,True,False,False
DB11738,C1CC1C(NC1=NCCO1)C1CC1,True,False,False
DB11742,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,False,False,False
DB11748,CC(N(CC1=CN=C(C)NC1=N)C=O)=C(CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1,True,False,False
DB11750,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,True,False,False
DB11753,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C2O,False,True,False
DB11757,[H]\C(=C(\[H])C1=CC(OC)=C(OC)C=C1)C1=NC2=C(N1C)C(=O)N(CC)C(=O)N2CC,True,False,False
DB11760,CN1N=CN=C1[C@@H]1[C@H](NC2=C3C1=NNC(=O)C3=CC(F)=C2)C1=CC=C(F)C=C1,True,False,False
DB11761,CN1C[C@@H](C2=CC(=CC=C2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C2=CC(=CC=C2)[C@@H]2CN(C)CC3=C2C=C(Cl)C=C3Cl)C2=C(C1)C(Cl)=CC(Cl)=C2,False,True,False
DB11768,COP(=S)(NC(C)C)OC1=CC=C(Cl)C=C1Cl,True,False,False
DB11791,CNC(=O)C1=CC=C(C=C1F)C1=NN2C(CC3=CC=C4N=CC=CC4=C3)=CN=C2N=C1,True,False,False
DB11793,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,True,False,False
DB11799,OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O,True,False,False
DB11815,CNC(=N)NCCC[C@H](N)C(O)=O,False,False,False
DB11817,CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,True,False,False
DB11827,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1,True,False,False
DB11828,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N,False,False,True
DB11842,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,False,True,False
DB11855,CN(CCN1CCC(CC1)OC(=O)NC1=CC=CC=C1C1=CC=CC=C1)C(=O)C1=CC=C(CN2CCC(CC2)C(N)=O)C=C1,False,False,True
DB11859,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O,True,False,False
DB11901,CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CC(=C(N=C1)C#N)C(F)(F)F,True,False,False
DB11915,COC1=C(OC)C=C2[C@H]3C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN3CCC2=C1,True,False,False
DB11921,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,True,False,False
DB11942,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,True,False,False
DB11943,NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F,True,False,False
DB11951,CC1=NC=C(OC[C@]2(C[C@H]2C(=O)NC2=NC=C(F)C=C2)C2=CC=CC(F)=C2)C(C)=N1,True,False,False
DB11952,C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,True,False,False
DB11963,COC1=C(NC(=O)\C=C\CN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,False,False,False
DB11967,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,True,False,False
DB11978,CN1CC[C@H](C[C@@H]1C1=NC2=CC=CC=C2N1)NC(=O)NC1=CC=C(C=C1)C#N,True,False,False
DB11979,COC1=C(F)C(=CC=C1)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O,False,False,True
DB11986,CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=CC=C(CC4=CC(F)=CC(F)=C4)C=C23)C(NC2CCOCC2)=C1,False,False,True
DB11989,[O-][N+](=O)C1=NC=CN1CC(=O)NCC1=CC=CC=C1,True,False,False
DB11994,CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O,True,False,False
DB11995,OC(=O)C1CCN(CC1)C1=C(Cl)C=C(C=N1)C(=O)NC1=NC(C2=CC(Cl)=CS2)=C(S1)N1CCN(CC1)C1CCCCC1,False,False,True
DB12001,CCN1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1,False,False,True
DB12010,COC1=CC(NC2=NC=C(F)C(NC3=NC4=C(OC(C)(C)C(=O)N4COP(O)(O)=O)C=C3)=N2)=CC(OC)=C1OC,False,True,False
DB12015,CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F,True,False,False
DB12020,FC(F)(F)C1=CC=C(C=C1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O,True,False,False
DB12026,CC[C@@H]1[C@@H]2CN([C@@H]1C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1)C(=O)[C@@H](NC(=O)O[C@@H]1C[C@H]1CCCCC(F)(F)C1=C(O2)N=C2C=C(OC)C=CC2=N1)C(C)(C)C,False,True,False
DB12035,[H][C@@]12CC3=C(CN(C)OC)C=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,False,False,False
DB12070,COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[C@H](CC(O)=O)N1C1=CC(=CC=C1OC)C(F)(F)F,False,False,True
DB12095,CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=NC(N)=NC(O[C@H](C2=CC=C(Cl)C=C2N2C=CC(C)=N2)C(F)(F)F)=C1,False,False,True
DB12097,CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O,False,False,False
DB12107,OB1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)CC1=CC=CS1,True,False,False
DB12127,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C,False,True,False
DB12130,C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,True,False,False
DB12141,CCC1=C(NC2CCOCC2)N=C(NC2=CC=C(N3CCC(CC3)N3CCN(C)CC3)C(OC)=C2)C(=N1)C(N)=O,False,False,True
DB12147,COC1=CC(=CC(OC)=C1)N(CCNC(C)C)C1=CC=C2N=CC(=NC2=C1)C1=CN(C)N=C1,True,False,False
DB12153,C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,False,False,False
DB12243,CC1=NN(C(=O)C1)C1=CC=CC=C1,True,False,False
DB12245,CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2,False,False,False
DB12267,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,False,False,True
DB12278,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,True,False,False
DB12293,CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1,True,False,False
DB12300,O=N(=O)C1=CC=C(C=C1)C1=CC=CC=C1,True,False,False
DB12301,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,True,False,False
DB12313,OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1,True,False,False
DB12328,[H][C@]12CC[C@]([H])(O1)[C@]1(C)C(=O)OC(=O)[C@]21C,True,False,False
DB12329,[H][C@@]12CC3=C(F)C=C(NC(=O)CN4CCCC4)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,False,True,False
DB12332,CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,True,False,False
DB12343,CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,True,False,False
DB12362,OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O,False,False,False
DB12364,COC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=N)N(C)C)C(=C1)C(=O)NC1=CC=C(Cl)C=N1,True,False,False
DB12371,CCC1=CC(=CC=C1CN1CC(C1)C(O)=O)C(\C)=N\OCC1=CC=C(C2CCCCC2)C(=C1)C(F)(F)F,False,False,True
DB12377,OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O,False,False,False
DB12401,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,True,False,False
DB12407,CN(CC(O)CO)C(=O)C1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(NC(=O)C(CO)CO)=C1I,False,True,False
DB12434,C[C@@]12CCC[C@](C)([C@H]1CC[C@@]13CC(=C)[C@@](C1)(CC[C@@H]23)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=O,False,True,False
DB12455,[H][C@@]12CC3=C(C=C(CNCC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C,False,False,True
DB12473,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,False,False,False
DB12474,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,True,False,False
DB12483,COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21,False,False,False
DB12492,NC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)N1CCCCC1,True,False,False
DB12500,CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC=CC(=C1)S(=O)(=O)NC(C)(C)C,False,False,True
DB12523,CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1,True,False,False
DB12532,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1,True,False,False
DB12537,N1N=CC=CC2=CC=CC=C12,True,False,False
DB12554,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,True,False,False
DB12602,C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,False,True,False
DB12615,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H]2O)NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,False,True,False
DB12667,CCCC1=NC=CC(=C1)C(S)=N,True,False,False
DB12710,CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1,True,False,False
DB12728,CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C,True,False,False
DB12767,OC[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C=O,False,False,False
DB12783,NC(CO)C(=O)NNCC1=C(O)C(O)=C(O)C=C1,False,False,False
DB12792,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,False,False,False
DB12808,CC(C)(C)C1=CC(=CC=C1N1CCCC1)C1=CC(=CC=C1OCCO)C1=CC=C(C=C1)C(O)=O,False,False,False
DB12821,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,True,False,False
DB12825,[H][C@@]12C(=O)CC[C@]11CC[C@@H](C)[C@@]2(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]1C)OC(=O)CS[C@@H]1CC[C@@H](N)C[C@H]1O,False,False,True
DB12834,CC(O)CN1C(C)=NC=C1N(=O)=O,True,False,False
DB12839,COCCOCCCCCC(=O)NCCCC[C@H](N)C(O)=O,True,False,False
DB12865,C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,False,True,False
DB12867,OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,True,False,False
DB12911,CCCCOCCOC(=O)C1=CN=CC=C1,True,False,False
DB12924,CNC1=NC=C(C=C1C)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1C)C(O)=O,True,False,False
DB12938,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],True,False,False
DB12941,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,True,False,False
DB12945,NN=C1NNC(=NN)C2=CC=CC=C12,False,False,False
DB12952,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,True,False,False
DB12954,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1,False,False,False
DB12978,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,False,False,False
DB13063,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1,True,False,False
DB13074,CC(C)(N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)NC=O,False,False,False
DB13100,NC(=N)NC(N)=N,False,False,False
DB13114,CN(C)(=O)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,True,False,False
DB13116,FCC(F)(F)F,True,False,False
DB13117,FC(F)CC(F)(F)F,True,False,False
DB13125,CCCCCCO[C@@H](C)C1=C(OC)C(=CC=C1)C1=CSC(NC(=O)C2=CC(Cl)=C(\C=C(/C)C(O)=O)C(Cl)=C2)=N1,False,True,False
DB13136,FC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,True,False,False
DB13142,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,False,False,False
DB13146,N[C@]1(C[C@H]([18F])C1)C(O)=O,False,False,False
DB13153,[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C,True,False,False
DB13154,OC1=CC=C(Cl)C=C1,True,False,False
DB13155,OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@@H]1O,False,False,False
DB13156,C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,True,False,False
DB13156,C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,False,False,False
DB13156,C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,False,False,False
DB13157,[Na+].CCCCCCCCCCCCOC(=O)CS([O-])(=O)=O,True,False,False
DB13158,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,True,False,False
DB13163,O.CC(C)(O)[C@H]1CC[C@@](C)(O)CC1,True,False,False
DB13166,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1,True,False,False
DB13167,OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1,True,False,False
DB13170,[H][C@@]12CSSC[C@H](NC(=O)CNC(=O)[C@@]([H])(NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O,False,True,False
DB13178,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,False,False,False
DB13179,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,False,True,False
DB13211,NC(=N)NCC1COC2=C(O1)C=CC=C2,True,False,False
DB13213,CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,True,False,False
DB13216,CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1,True,False,False
DB13218,OC(C(O)=O)C1=CC=CC=C1,True,False,False
DB13219,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,True,False,False
DB13221,CC(C)C(CC=C)C(=O)NC(N)=O,True,False,False
DB13222,CC1=C2C=CC=NC2=C(O)C(Br)=C1,True,False,False
DB13225,CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O,True,False,False
DB13228,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,True,False,False
DB13245,CN(C)C(=S)SSC(=S)N(C)C,True,False,False
DB13246,C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12,True,False,False
DB13247,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,True,False,False
DB13248,OC(=O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,True,False,False
DB13253,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,False,False,False
DB13256,CN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=C(Cl)C=C2,True,False,False
DB13258,CCOCCN(CC1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1)C(=O)C(Cl)Cl,True,False,False
DB13259,CCCl,True,False,False
DB13262,CC(=O)OC1CN2CCC1CC2,True,False,False
DB13265,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1,False,True,False
DB13267,OC(=O)CSC(SCC(O)=O)SCC(O)=O,True,False,False
DB13268,CC(=O)NC1=CC(=CC=C1O)[As](O)(O)=O,False,False,False
DB13269,OCC1=C(Cl)C=C(Cl)C=C1,True,False,False
DB13270,[H][C@@]1(N)CC[C@@]([H])(CN)O[C@]1([H])O[C@]1([H])[C@@]([H])(N)C[C@@]([H])(N)[C@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(N)[C@@]2([H])O)[C@@]1([H])O,False,False,False
DB13273,CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC,True,False,False
DB13274,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,False,False,False
DB13277,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=CC=CC=C2O1,False,False,True
DB13278,CCOC1=CC=C(NC(=O)CC(C)O)C=C1,True,False,False
DB13279,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,True,False,False
DB13282,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,False,False,False
DB13284,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,True,False,False
DB13286,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,True,False,False
DB13288,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,True,False,False
DB13292,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,True,False,False
DB13306,CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O,True,False,False
DB13323,ClC=C(Cl)Cl,True,False,False
DB13337,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,True,False,False
